# C1629338,40
# C1629821,40
# C1629920,40
# C1630032,40
# C1630924,40
# C1630959,40
# C1631044,40
# C1631306,40
# C1631316,40
# C1631334,40
# C1631418,40
# C1631432,40
# C1631434,40
# C1631443,40
# C1631447,40
# C1631449,40
# C1631459,40
# C1631528,40
# C1631530,40
# C1631605,40
# C1631607,40
# C1631638,40
# C1631651,40
# C1631707,40
# C1631724,40
# C1632235,40
# C1632347,40
# C1632402,40
# C1632404,40
# C1632418,40
# C1632433,40
# C1632510,40
# C1632512,40
# C1632751,40
# C1632759,40
# C1633350,40
# C1633605,40
# C1633627,40
# C1635334,40
# C1635932,40
# C1636109,40
# C1636251,40
# C1636351,40
# C1636608,40
# C1636724,40
# C1637710,40
# C1638159,40
# C1638513,40
# C1638519,40
# C1638521,40
# C1638525,40
# C1638727,40
# C1638731,40
# C1638733,40
# C1641740,40


# cut out wobbly crescent segment
# first uncentered crescent frame
C1643012+,0
# first well-centered crescent frame
C1690946+,2


# Amalthea
# C1637732,8
# C1638149,20


# Callisto
# narrow
# starts at C1474515
# the 40frame ones interrupted the rhythm, so commented out
C1574643,0,blownout
C1575317,0,blownout
C1593337,0,blowout
C1608100,0,blue - fix
C1608106,0,blank - fix
C1632156+,4
C1632300,30,last small shot
C1639944+,2
C1640010-
C1641752,0,corner
C1641754,0,corner
C1641756,0,corner
C1641758,0,corner
C1641800,0,misaligned - fix
# C1641806,40,first good closeup shot
# C1641836,40,first big crater view
C1641846,0,purple - fix
# C1641900,40
C1642121,0,corner
C1642124,0,corner
# C1642151,40,bigcrater
C1642155,0,edge
# C1642207,40
# C1642211,40,bigcrater
C1642215,0,edge
# C1642222,40
C1642225,60,bigcrater
C1642228,0,edge
C1642416,0,corner
C1642418,0,corner
C1642420,0,edge
C1642422,0,edge
C1642424,0,blank - fix
C1642426,0,corner
# C1642434,40
C1642436,0,corner
C1642438,0,limb
# C1642446,40
# C1642448,40
C1642454,0,edge
C1642506,60,string of craters
C1642512,0,corner
C1642516,0,duplicate
# C1642518,40,cool crater
C1642536,0,corner
C1642546,0,blank - fix
C1642552,0,edge
C1642608,0,corner
C1642632,0,eh
C1642638,0,blank - fix
C1642642,0,edge
# C1642646,40
C1642648,0,blank - fix
C1642723,0,blur
C1642725,0,blur
C1642727,0,blur
C1642749,0,edge
C1642751,0,edge
C1642753,0,corner
C1642755,0,dark - fix
# C1642809,40
C1642811,0,corner
C1642813,0,blank - fix
C1642815,0,edge
C1642821,0,blank - fix
C1642823,0,corner
C1642825,0,edge
C1643441,0,limb
C1648814,20,crescent
C1677918,20,last shot

# wide
# C1632156 start
C1641827,0,blownout
C1641831,0,blownout
C1641837,0,blownout
C1642141,0,blownout
C1642153,0,blur
# C1642205+,4
C1642539,0,miscenter - fix
C1642541,0,miscenter - fix
C1642543,0,miscenter - fix
C1642557,0,blur
C1642603,0,miscenter - fix
C1642605,0,blur
C1642625,0,miscenter - fix
C1642627,0,miscenter - fix
C1642709,0,blank - fix
C1642718,0,misaligned - fix
C1642728,0,misaligned - fix
C1642740,0,blank - fix
C1642826,0,miscenter - fix
C1642832,0,miscenter - fix
C1642836,0,miscenter - fix
C1642838,0,noise - fix




# Europa
# narrow
# C1464330_composite start
C1636904,30,closest composite shot
C1649524,30,last frame - crescent


# Ganymede
# narrow
C1460413+,0,small and blownout
C1615037-,,first good image
C1616514,0,blownout
C1617245,0,noise
C1617515,0,blownout
C1618919,0,blownout
C1621128,0,blownout
C1633439,0,missing 90%
C1640132,0,corner
C1640142,0,limb
C1640152,0,cornerlimb
#. turn these 3 back on when fix composites
C1640202,0,limbcorner - fix
C1640212,0,too blue - fix
C1640222,0,too pink - fix
C1640232,40,first good large image
C1640332,0,blur
C1640334,0,misaligned - fix
C1640342,40
C1640352,40
C1640412,0,dark due to noise - fix
C1640422,60
C1640424,0,blur
C1640426,0,blur
C1640428,0,blur
C1640438,0,blur
C1640440,0,blur
C1640442,0,blur and duplicate
C1640444,60
C1640446,60
C1640448,0,dark due to noise - fix
C1640450,0,dark edge
C1640454,40
C1640456,40
C1640458,0,blur
C1640500,0,blur
C1640502,40
C1640506,0,blur
C1640508,0,blur
C1640510,40
C1640514,0,blur
C1640516,0,blur
C1640518,40
C1640524,0,blur limb
C1640526,0,blur
C1640528,60
C1640534,0,blur
C1640536,0,blur
C1640538,0,blur
C1640540,0,blur
C1640542,40
C1640544,0,blur corner
C1640548,40
C1640550,40
C1640552,0,corner
C1640554,0,corner
C1640608,0,dark due to noise - fix
C1640711,0,edge
C1640723,40
C1640725,0,duplicate
C1669918,40,last shot crescent

# wide
# C1627348 start
# C1640746,40,last good crescent shot


# Io
# narrow
# lots of the small shots are blown out, so skip them
# first shot - small
C1476505+,0
# first good shot - resume normal framerate
C1619433-,30
# blown out
C1624533,0
C1625202,0
C1626430,0
C1627711,0
C1630020,0
# mosaic partials
C1637234,0
C1637236,0
C1637238,0
C1637240,0
C1637242,0
# nice gold one
C1637244,40
# mosaic partials
C1637528,0
C1637530,0
C1637532,0
C1637534,0
# another gold one, but slightly blurred - needs tweaking
C1637538,0
# volcanos
C1637536,40
C1637544,40
C1637748,0
C1637750,40
C1637752,40
# mosaic partials
C1637754,0
C1637756,0
# blue image
C1638209,40
# miscolored mosaic partials - will need to pull in remaining channel info
C1638217,0
C1638225_composite
C1638233_composite
# blurred
C1638850,0
# blue
C1638858,20
# mosaic
C1638906,0
C1638914,0
C1638922,0
C1638930,0
C1638938,0
C1638946,0
C1638954,0
# caldera
C1639002,40
# closeup
C1639010,0
C1639016,0
# so many great shots, just set them all to 40 and zero out the bad ones
C1639026+,40
C1639032,0,limb
C1639046,0,blur
C1639048,0,blur
C1639050,0,blur
C1639052,0,dim - fix
C1639054,0,limb
C1639058,0,blur
C1639100,0,blur
C1639102,0,meh
C1639106,0,limb
C1639217,0,blur
C1639223,0,blur
C1639225,0,blur
C1639236,0,blur
C1639238,0,blur
C1639244,0,meh
C1639246,0,gap
C1639250,0,meh
C1639320,0,blur
C1639322,0,blur

# interesting shots
# C1638235,40
# C1638900,40
# C1638906,40
# C1638942,40
# C1638954,40
# C1638956,40
# C1639002,40
# C1639034,40
# C1639038,40
# C1639040,40
# C1639104,40
# C1639116,40
# C1639118,40
# C1639122,40
# C1639130,40
# C1639132,40
# C1639134,40
# C1639138,40
# C1639142,40
# C1639150,40
# C1639200,40
# C1639219,40
# C1639221,40
#. zoom in on cool mountain on limb C1639222-237
# C1639242,40
#. bright volcano at end - zoom in on this
C1648109,40
# wide
C1639228,40
C1639301,40
C1639309,40,volcano #.



# Saturn voyager1
# ----------------------------------------

# saturn narrow

# filtered down to just green shots, 
# then took one every 100 or so, because there are 9400 of them!
# will make a great color movie someday.
# most of these are covered just as well by the wide angle camera, which got more ring shots.
C3250013+,0
# C3250017,25
# C3301611,25
# C3315248,25
# C3367549,25
# C3418401,25
# C3441802,25
C3453840,50,storm visible
C3456654,50,storm
C3460250,50,moon shadow
# C3460926,50
C3462017,50,storm
# C3471258,50
# C3471316,50,storm but dropout
C3474346,50
# C3474346,50,moon shadow
# C3496342,50,limb
C3513621,50,cool shot
# C3515000,50
# C3517331,25
# C3529836,25
# C3562031,25
# C3592231,25


# saturn wide angle - 5400 images
C3441215+,0
C3441243,25
C3447941,25
C3455407,25
C3462833,25
C3466941,25
C3470752,25
C3475113,25
C3479016,25
C3482324,25
C3485353,25
C3487229,25
C3490709,50
C3492944,50
C3494026,50
C3494401,50
C3494542,50
C3494650,50
C3494808,50,coool
C3495707,50
C3495719,50
C3495731,50
C3496228,50
C3499558,50
C3500458,50
C3501443,50
C3504617,50
#. C3504611 - starts long movie of the rings in motion - would be great to stabilize someday...
# then does a long movie of clouds in motion (attempts to anyway), at lower exposure
C3513940,50
# C3514221,50


# dione - giant squid attacking it
C3337007+,0
C3353248,5
C3382151+,0
C3463907+,5
C3465248,0
C3465534,0
C3470145,0
C3475017,5
C3479942,0
C3482428+,5
C3486155,20
C3491407,0
C3491411,25,gray bg
C3491415,0
C3491419,0
C3492526,25
C3493003,0,composite eh
C3493019,25,uv - most contrast
C3493338,25
C3493927+,0
# brightened these MANUALLY! PITA to track down images - must use files.csv
#. need better way
C3494458+,40,needs brightening - must have had noise before centering
C3494502,40,brighten also
C3494816+,0
C3494830,25,brighten
C3494832,40
C3497542,25,stars?


# iapetus
C3476326+,5
C3495156,20
C3497640,0
C3497652,0
C3497658,40
C3500515,0
C3502659,0
C3502723,0
C3503524,0
C3504058,0
C3506620+,0


# mimas
C3444400+,0
C3468613,5
C3468617,5
C3482823,5
C3485321,5
C3487250+,5
C3493204,0
C3493220,25
C3493350,25
C3494413,0
C3494425,0
C3494433,25


# rhea
C3260507+,5
C3392022+,0
C3414554+,5
C3419400,0
C3427021,0
C3441420,0
C3454517,0
C3461201,0
C3478259,0
C3478303,0
C3490756,25
C3491451,25
C3492558,25
C3493954,10
C3495005,0
C3495007,10
C3495011,0
C3495013,0
C3495015,0
C3495017,0
C3495023,0
C3495035,0
C3495041,0
C3495047,0
C3495053,0
C3495225,0
C3495251+,0
C3495301+,10
C3495303,0
C3496312,0
C3496320,25

# rhea wide - turn off
#. better way?
C3492613,0
C3495240,0
C3493957,0
C3495012,0
C3495014,0
C3495016,0
C3495236,0


# s_rings - all nac
C3438030+,0
C3438042,50
C3466724,50
C3472705,50
C3488143,50
C3493044,50
C3493405,50
C3493453,50
C3493501,50
C3493535,50
C3493557,50
C3499626,50
C3499630,50
C3499702,50
C3499706,50
C3499814,50
C3499850,50
C3500006,50
C3500042,50
C3500118,50
C3500250,50
C3500254,50
C3500302,50
C3500306,50
C3500406,50
C3501132,50,waves
C3501144,50,waves
C3501156,50,waves
C3507038,50
C3507056,50


# sky - stars - all nac
C3326322+,0
C3326337,40
C3326352,40
C3326422,40
C3326437,40


# system - ring shots
C3479912+,0
C3504506,50
C3504512,50
C3504518,50


# tethys
C3396534+,0
C3481956,4
C3484037,4
C3487953,4
C3487957,4
C3488608,4
C3488614,4
C3488620,4
C3488626,4
C3488632,4
C3490018,4
C3490022,4
C3490026,4
C3490030,4
C3490034,25
C3490038,4
C3490256,4
C3490300,4
C3490304,4
C3490308,25
C3490730,4
C3492618,12
C3493706,4
C3493714,4
C3493718,25


# titan - nac
# there are a lot of duds - they took a lot of pics of the approach
#. better to specify the good ones instead
#. ie delete all the bad ones in img viewer, copy/paste the good one ids here, comment out as needed
C3255113+,1
C3289235,0
C3339313,0
C3374156,0
C3397903,0
C3397909,0
C3397927,0
C3400951,0
C3400957,0
C3401015,0
C3404039,0
C3404045,0
C3404103,0
C3406853,0
C3406859,0
C3406917,0
C3409941,0
C3409947,0
C3410005,0
C3413029,0
C3413035,0
C3413053,0
C3415843,0
C3415849,0
C3415907,0
C3418931,0
C3418937,0
C3418955,0
C3422019,0
C3422043,0
C3424833,0
C3424857,0
C3427921,0
C3427945,0
C3429911,0
C3431009,0
C3431033,0
C3433823,0
C3433847,0
C3436107,0
C3436131,0
C3441332,0
C3441356,0
C3442134,0
C3442158,0
C3442839,0
C3442903,0
C3443708,0
C3444230,0
C3444953,0
C3445017,0
C3446009,0
C3446033,0
C3446428,0
C3446452,0
C3447259,0
C3447323,0
C3448105,0
C3449057,0
C3449103,0
C3449121,0
C3449518,0
C3449542,0
C3450053,0
C3450059,0
C3450117,0
C3450855,0
C3450919,0
C3451611,0
C3451617,0
C3451635,0
C3452357,0
C3452421,0
C3453201,0
C3453207,0
C3453225,0
C3453921,0
C3453933,0
C3453945,0
C3454659,0
C3454705,0
C3454723,0
C3455420,0
C3455444,0
C3456249,0
C3456255,0
C3456301,0
C3456313,0
C3457031,0
C3457055,0
C3457747,0
C3457753,0
C3457811,0
C3458522,0
C3458546,0
C3459337,0
C3459343,0
C3459401,0
C3460120,0
C3460138,0
C3460835,0
C3460859,0
C3461613,0
C3461637,0
C3462151,0
C3462215,0
C3462957,0
C3463649,0
C3463655,0
C3463713,0
C3464426,0
C3464430,0
C3464450,0
C3465208,0
C3465216,0
C3465228,0
C3465236,0
C3466006,0
C3466749,0
C3466757,0
C3466817,0
C3467501,0
C3467529,0
C3468302,0
C3468310,0
C3468322,0
C3468330,0
C3469048,0
C3469815,0
C3469819,0
C3469823,0
C3469843,0
C3471133,0
C3471145,0
C3471153,0
C3472451,10,with stars
C3472652,0
C3473425,0
C3473445,0
C3473453,0
C3474247,0
C3475005,0
C3475742,0
C3475810,0
C3476447,0
C3476503,0
C3477843+,2
C3478108,0
C3479042,0
C3480111,0
C3480115,0
C3480119,0
C3480123,0
C3480127,0
C3480128,0
C3480131,0
C3481114,0
C3482135,0
C3482354+,4
C3482410,0
C3483423,0
C3483906,0
C3483914,0
C3483918,0
C3483922,0
C3484433,0
C3485219,0
C3485223,0
C3486224,0
C3486228,0
C3487024,0
C3487028,25
C3487537,0
C3488307,0
C3488307,0
C3488315,0
C3488323,0
C3488327,0
C3488331,0
C3488549,20,band at bottom
C3490115,0
C3490115+,0
C3490201,10
C3490405,10
C3491736,25
C3496519,15
C3503236,15

# wac




# Uranus
# ----------------------------------------

# Uranus

# first frame - hide the start sequence - too long
C2447705+,0
# C2672949+,10
# C2673007, 1
# cool moon sequences
C2577621+,3
C2600321,1
C2604520+,2
# C2604937_composite
C2604942,1
# uhoh, it says search in it...
# C2679143,7205,Uranus,Voyager2,Uranus,1986-01-22T21:04:46,Wide,Clear,ONE OF 16 SAT SEARCH FRAMES IMAGING ARIEL'S ORBIT AND REGION INTERIOR
# rings - some need to be shifted
C2672831+,8
C2672901,1
C2679143+,8
C2679443,1
C2682426+,10
C2682456,1
C2682617,1
C2684450+,10
C2684726,1
C2685214+,10
C2686212,1


# ariel
# C2531132,4
# C2681743,25
# C2684338,25
# C2690305,8
# two medium size images before closeups
C2681743,20
C2681749,20
# nice views
C2684338,40
C2684533,40
C2684535,40
C2684539,40


# miranda
C2681643,20
C2684409,40
# blurry
C2684415,0
C2684611,40
C2684614,40
C2684617,40
C2684620,40
C2684626,40
C2684629,40
# C2564729,4
# C2681429,12
# C2684409,25
# C2690737,4


# oberon
# C2465854,4
# C2683623,25
# C2690421,10
# nicest image
C2683625,40


# puck is only one frame - show for a while
C2683716,50


# titania
# C2465905,Uranus-Voyager2-Titania-Narrow,6
# C2683039,Uranus-Voyager2-Titania-Narrow,30
# C2690508,Uranus-Voyager2-Titania-Narrow,8
C2683649,30
C2683655,30
C2684313,30


# umbriel
# C2465918,Uranus-Voyager2-Umbriel-Narrow,4
# C2684004,Uranus-Voyager2-Umbriel-Narrow,40
# C2690340,Uranus-Voyager2-Umbriel-Narrow,4
#. this has a bad composite image, which i'm deleting manually
C2684006,40


# Neptune
# ----------------------------------------

# kind of more annoying when it slows down like this
# triton
# C1139255,40
# C1139307,40
# C1139315,50
# C1139340,50
# C1139350,50
# C1139411,40
# C1139509,40
# C1139515,40
# C1139627,40

